client_id,canonical_name,recorded_name,bucket,expected_alert,expected_tier,name_noise,pan_present,reason,linked_watchlist_id
C1050,HIGHBLUE SKY EMERGING MARKET FUND(NOW KNOWN AS EMERGING MARKET OPPORTUNITIES FUND),HIGHBLUE SKY EMERGING MARKET FUND(NOW KNOWN AS EMMERGING MARKET OPPORTUNITIES FUND),A_TRUE_SANCTION,1,HIGH,typo,0,PAN exact-matches an active NSE/SEBI debarment (corporate),in-nse-deb-8c6d371d0442623261127351ae6c94ea167db4f1
C1022,MOHAMED RIAZ ANSARI,MOHAMED RIAZ ANSARI,A_TRUE_SANCTION,1,HIGH,none,0,PAN exact-matches an active NSE/SEBI debarment,in-nse-deb-8c7237b3906a7544be23d46685ceb32e1a6638b7
C2520,Meridian Industries Ltd,Meridian Industries Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1257,Sneha Reddy,Sneha Reddy,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1877,Rohan Sethi,Rohan Sethi,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2066,Swati Kulkarni,Swati Kulkarni,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1592,Sanjay Chatterjee,Sanjay Chatterjee,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2912,Konark Holdings Pvt Ltd,Konark Holdings Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2604,Satpura Chemicals Pvt Ltd,Satpura Chemicals Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2212,Neha Pillai,Neha Pillai,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2776,Zoya Iyer,Zoya Iyer,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2024,Anantara Enterprises Ltd,Anantara Enterprises Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2367,Ananya Bhardwaj,Ananya Bhardwaj,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1678,Anjali Sethi,Anjali Sethi,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1165,Shripad Yesso Naik,"Naik, Shriad Yesso",D_TRUE_PEP,1,EDD,reorder+typo,1,"Sitting MP (Bharatiya Janata Party) -> PEP / enhanced due diligence, NOT an adverse-media hit",Q7504173
C1932,Isha Rao,Isha Rao,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2104,Nisha Malhotra,Nisha Malhotra,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2945,Kaveri Infra Ltd,Kaveri Infra Ltd,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2317,Ritu Chauhan,Ritu Chauhan,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1713,Zenith Enterprises Ltd,Zenith Enterprises Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1878,Tanvi Saxena,Tanvi Saxena,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2949,Zoya Nair,Zoya Nair,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1600,Konark Infra India Pvt Ltd,Konark Infra India Pvt Ltd,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1251,Kaveri Chemicals LLP,Kaveri Chemicals LLP,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2708,Vindhya Logistics Ltd,Vindhya Logistics Ltd,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2480,Anantara Capital LLP,Anantara Capital LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1987,Shreya Bhatt,Shreya Bhatt,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2999,Chandra Holdings LLP,Chandra Holdings LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1291,Chandra Exports LLP,Chandra Exports LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1376,Vindhya Exports India Pvt Ltd,Vindhya Exports India Pvt Ltd,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1172,Vijay Kumar Hansdak,Vijay Kumar Hansdak,D_TRUE_PEP,1,EDD,none,1,"Sitting MP (Jharkhand Mukti Morcha) -> PEP / enhanced due diligence, NOT an adverse-media hit",Q16901307
C2627,Tanvi Sengupta,Tanvi Sengupta,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2310,Satpura Exports Ltd,Satpura Exports Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2332,Konark Textiles Pvt Ltd,Konark Textiles Pvt Ltd,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2534,Zenith Logistics Ltd,Zenith Logistics Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2994,Pooja Mehta,Pooja Mehta,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1816,Ritu Joshi,Ritu Joshi,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2371,Gaurav Sethi,Gaurav Sethi,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2745,Anjali Bhattacharya,Anjali Bhattacharya,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1104,Pritiben Popatbhai Parmar,Pritiben Popatbhai Parmar,B_FP_PAN_MISMATCH,0,NONE,none,1,Name matches a debarred entity but PAN differs -> different person,in-nse-deb-d3b5f4ae2ca3167f06a932deb2fafb859904fd21
C1978,Nikhil Chauhan,Nikhil Chauhan,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1042,G. N. Dairies Ltd,G. Ltd,A_TRUE_SANCTION,1,HIGH,drop_middle,0,PAN exact-matches an active NSE/SEBI debarment (corporate),in-nse-deb-4870e3c49682a50dc2d2a4fbbaac48a8aec951c4
C1484,Vindhya Enterprises Pvt Ltd,Vindhya Enterprises Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2951,Meridian Logistics Pvt Ltd,Meridian Logistics Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2570,Rohan Deshmukh,Rohan Deshmukh,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2489,Nilgiri Exports LLP,Nilgiri Exports LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2947,Arjun Rao,Arjun Rao,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2942,Zenith Holdings Ltd,Zenith Holdings Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2043,Kaveri Logistics India Pvt Ltd,Kaveri Logistics India Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2291,Karan Joshi,Karan Joshi,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2045,Vindhya Infra Pvt Ltd,Vindhya Infra Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2083,Nilgiri Exports India Pvt Ltd,Nilgiri Exports India Pvt Ltd,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2418,Gaurav Reddy,Gaurav Reddy,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1560,Aravali Industries Pvt Ltd,Aravali Industries Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2917,Kunal Malhotra,Kunal Malhotra,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2276,Tanvi Saxena,Tanvi Saxena,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2502,Vindhya Logistics India Pvt Ltd,Vindhya Logistics India Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2611,Tanvi Mehta,Tanvi Mehta,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2968,Pooja Joshi,Pooja Joshi,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2152,Sneha Sengupta,Sneha Sengupta,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1163,"तिवारी, श्री प्रमोद","तिवारी, श्री प्रमोद",D_TRUE_PEP,1,EDD,none,1,"Sitting MP (Indian National Congress) -> PEP / enhanced due diligence, NOT an adverse-media hit",Q7238273
C1732,Chandra Chemicals India Pvt Ltd,Chandra Chemicals India Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1711,Vindhya Enterprises India Pvt Ltd,Vindhya Enterprises India Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1294,Rahul Malhotra,Rahul Malhotra,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1119,D. Ravi Kumar,Mr. D. Ravi Kumar,C_FP_PEP_COLLISION,0,NONE,honorific,1,Name on BOTH the PEP register and the debarred list; the two sources share no identifier -> must not auto-link,
C1544,Ananya Reddy,Ananya Reddy,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2997,Varun Pillai,Varun Pillai,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2716,Rahul Rao,Rahul Rao,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2299,Rahul Reddy,Rahul Reddy,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1598,Sundara Holdings India Pvt Ltd,Sundara Holdings India Pvt Ltd,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1665,Divya Nair,Divya Nair,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1863,Rehan Sengupta,Rehan Sengupta,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2440,Konark Exports Pvt Ltd,Konark Exports Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2205,Ananya Malhotra,Ananya Malhotra,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2555,Chandra Logistics Ltd,Chandra Logistics Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1748,Priya Pillai,Priya Pillai,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1789,Manav Mehta,Manav Mehta,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2215,Kavya Rao,Kavya Rao,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1037,Mr. Vishal Anaji Girkar,Mr. Vishal Anaji Girkar,A_TRUE_SANCTION,1,HIGH,none,1,PAN exact-matches an active NSE/SEBI debarment,in-nse-deb-e531c0374b777f23d0970b87b4695cec99abddd0
C1881,Vindhya Chemicals LLP,Vindhya Chemicals LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1220,Sultan Kulkarni,Dr. Sultan Kulkarni,F_FP_UAPA_ALIAS,0,NONE,honorific,1,Matches the bare UAPA alias 'Sultan'. Single-token / common-name aliases must never trigger alone.,
C2953,Shreya Bhattacharya,Shreya Bhattacharya,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2855,Nikhil Saxena,Nikhil Saxena,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2967,Gaurav Vaidya,Gaurav Vaidya,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2681,Aravali Holdings Pvt Ltd,Aravali Holdings Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1862,Nilgiri Industries Ltd,Nilgiri Industries Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1870,Shreya Deshmukh,Shreya Deshmukh,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1059,Mr. Mukesh Chauradiya,Mr. Mukesh Chauradiya,B_FP_PAN_MISMATCH,0,NONE,none,0,Name matches a debarred entity but PAN differs -> different person,in-nse-deb-4e5e526bc853e362484302b71a16225b0596d1be
C1605,Sundara Industries Pvt Ltd,Sundara Industries Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1186,Shrimati Ram Sumarni Jain,Shrimati Ram Sumarni Jain,E_TRUE_RCA,1,EDD_LITE,none,1,Relative/close associate of a PEP (Sabha family graph),in-sansad-ba981c257710617400bf3e04ff3a663531887c5c
C1287,Satpura Logistics Pvt Ltd,Satpura Logistics Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2312,Vindhya Enterprises LLP,Vindhya Enterprises LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2698,Kaveri Textiles Pvt Ltd,Kaveri Textiles Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2809,Isha Dutta,Isha Dutta,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2464,Nilgiri Holdings India Pvt Ltd,Nilgiri Holdings India Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2452,Kaveri Enterprises India Pvt Ltd,Kaveri Enterprises India Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1505,Satpura Infra India Pvt Ltd,Satpura Infra India Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1875,Vindhya Chemicals LLP,Vindhya Chemicals LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2560,Bhaskar Industries LLP,Bhaskar Industries LLP,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1512,Deepak Malhotra,Deepak Malhotra,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1130,K C Pallani Shamy,K C Pallani Shamy,C_FP_PEP_COLLISION,0,NONE,none,1,Name on BOTH the PEP register and the debarred list; the two sources share no identifier -> must not auto-link,
C2462,Bhaskar Holdings LLP,Bhaskar Holdings LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1502,Imran Mehta,Imran Mehta,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2894,Aman Bhattacharya,Aman Bhattacharya,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2728,Aman Ghosh,Aman Ghosh,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2553,Varun Mehta,Varun Mehta,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2533,Shreya Rao,Shreya Rao,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2412,Satpura Infra LLP,Satpura Infra LLP,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1018,Veena Jitendra Patel,"Patel, Veena Jitendra",A_TRUE_SANCTION,1,HIGH,reorder,1,PAN exact-matches an active NSE/SEBI debarment,in-nse-deb-f64ea7b76fba7100333edd5f1f749f45ade1d9a8
C2718,Meridian Capital India Pvt Ltd,Meridian Capital India Pvt Ltd,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2960,Kavya Reddy,Kavya Reddy,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1760,Satpura Infra India Pvt Ltd,Satpura Infra India Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2676,Kaveri Industries LLP,Kaveri Industries LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2094,Aravali Enterprises India Pvt Ltd,Aravali Enterprises India Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1482,Arjun Rao,Arjun Rao,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2109,Kaveri Industries India Pvt Ltd,Kaveri Industries India Pvt Ltd,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1219,Orangzaib Anzar,S. O. Anzar,F_FP_UAPA_ALIAS,0,NONE,honorific+initials,0,Matches the bare UAPA alias 'Orangzaib Anzar'. Single-token / common-name aliases must never trigger alone.,
C2507,Gaurav Sethi,Gaurav Sethi,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2688,Tanvi Nair,Tanvi Nair,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1623,Konark Enterprises Ltd,Konark Enterprises Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1589,Aravali Chemicals LLP,Aravali Chemicals LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2314,Rehan Rao,Rehan Rao,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2111,Karan Chauhan,Karan Chauhan,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2744,Rohan Sengupta,Rohan Sengupta,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2004,Deepak Trivedi,Deepak Trivedi,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2192,Nisha Sethi,Nisha Sethi,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1351,Sanjay Vaidya,Sanjay Vaidya,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2213,Chandra Infra India Pvt Ltd,Chandra Infra India Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2135,Arjun Menon,Arjun Menon,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1029,Biswajit Chakarborty,Biswajit Chakarborty,A_TRUE_SANCTION,1,HIGH,none,1,PAN exact-matches an active NSE/SEBI debarment,in-nse-deb-94263116898b9cdaf8f4278e86c546116b763d9d
C2683,Meridian Industries India Pvt Ltd,Meridian Industries India Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1943,Satpura Chemicals Pvt Ltd,Satpura Chemicals Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1326,Vindhya Holdings LLP,Vindhya Holdings LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1774,Zoya Ghosh,Zoya Ghosh,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1002,JITESH JETHALAL PATEL,J. J. PATEL,A_TRUE_SANCTION,1,HIGH,initials+initials,1,PAN exact-matches an active NSE/SEBI debarment,in-nse-deb-ff56e5321562217c286bb746eb87155557f8b65c
C2773,Kaveri Holdings LLP,Kaveri Holdings LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2671,Zoya Chauhan,Zoya Chauhan,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1034,Shri Aurobindo Maiti,S. A. Maiti,A_TRUE_SANCTION,1,HIGH,initials,1,PAN exact-matches an active NSE/SEBI debarment,in-nse-deb-75782d0dec4d8d70d3a86f1359aea2ffc3a48b6b
C1909,Harsh Sethi,Harsh Sethi,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2813,Anjali Deshmukh,Anjali Deshmukh,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2342,Chandra Infra Ltd,Chandra Infra Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2518,Chandra Enterprises Ltd,Chandra Enterprises Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1133,Shri Sunil Kumar Singh,Shri Sunil Kumar Singh,C_FP_PEP_COLLISION,0,NONE,none,1,Name on BOTH the PEP register and the debarred list; the two sources share no identifier -> must not auto-link,
C1394,Imran Chatterjee,Imran Chatterjee,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1850,Siddharth Vaidya,Siddharth Vaidya,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1801,Tanvi Ghosh,Tanvi Ghosh,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2067,Rahul Trivedi,Rahul Trivedi,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1980,Swati Bhattacharya,Swati Bhattacharya,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1644,Meridian Exports LLP,Meridian Exports LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1359,Sanjay Deshmukh,Sanjay Deshmukh,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1461,Ananya Bhardwaj,Ananya Bhardwaj,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2138,Aravali Textiles India Pvt Ltd,Aravali Textiles India Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2554,Anjali Trivedi,Anjali Trivedi,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2191,Ritu Pillai,Ritu Pillai,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2976,Tanvi Chatterjee,Tanvi Chatterjee,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2128,Siddharth Bhatt,Siddharth Bhatt,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1973,Satpura Infra Pvt Ltd,Satpura Infra Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1215,Ashaq Moulvi,Ashaq Moulvi,F_FP_UAPA_ALIAS,0,NONE,none,1,Matches the bare UAPA alias 'Ashaq Moulvi'. Single-token / common-name aliases must never trigger alone.,
C2344,Karan Bhardwaj,Karan Bhardwaj,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2022,Gaurav Reddy,Gaurav Reddy,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2450,Rahul Chauhan,Rahul Chauhan,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2328,Kaveri Chemicals Ltd,Kaveri Chemicals Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1017,Mr. Innsaipillai Lurdpillai Joseph Jeyaraaj,M. I. L. J. Jeyaraaj,A_TRUE_SANCTION,1,HIGH,initials,1,PAN exact-matches an active NSE/SEBI debarment,in-nse-deb-ddaf214f7cd46f1a9da0b1c423f100e1f4db1a8d
C2437,Karan Rao,Karan Rao,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2648,Vindhya Holdings LLP,Vindhya Holdings LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1731,Nisha Deshmukh,Nisha Deshmukh,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2768,Nisha Deshmukh,Nisha Deshmukh,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1758,Ananya Deshmukh,Ananya Deshmukh,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2847,Zenith Textiles Ltd,Zenith Textiles Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2249,Swati Sethi,Swati Sethi,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2928,Vindhya Logistics Pvt Ltd,Vindhya Logistics Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2622,Zenith Holdings LLP,Zenith Holdings LLP,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1006,Shri Basant Kumar Singh,Shri Basant Kumar Singh,A_TRUE_SANCTION,1,HIGH,none,1,PAN exact-matches an active NSE/SEBI debarment,in-nse-deb-0ce1a2586338af09124c4b34aa69719c67c67375
C1513,Ananya Sengupta,Ananya Sengupta,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2082,Manav Rao,Manav Rao,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2516,Chandra Capital Pvt Ltd,Chandra Capital Pvt Ltd,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2255,Manav Saxena,Manav Saxena,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1297,Ritu Sethi,Ritu Sethi,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2484,Kaveri Enterprises LLP,Kaveri Enterprises LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1890,Karan Reddy,Karan Reddy,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2275,Meera Joshi,Meera Joshi,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1056,MANISH KUMAR KHETAN,"KHETAN, MANISH KUMAR",B_FP_PAN_MISMATCH,0,NONE,reorder,1,Name matches a debarred entity but PAN differs -> different person,in-nse-deb-3be6e57c07452244d894cc6b360f6734d9661cd9
C2715,Anantara Enterprises Pvt Ltd,Anantara Enterprises Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1714,Divya Joshi,Divya Joshi,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1019,Siddhartha Roy,Shri Roy,A_TRUE_SANCTION,1,HIGH,honorific+drop_middle,1,PAN exact-matches an active NSE/SEBI debarment,in-nse-deb-19aba4baea1d695bc159bea21159441b97ca4435
C2605,Neha Vaidya,Neha Vaidya,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2848,Kunal Trivedi,Kunal Trivedi,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1612,Rehan Sengupta,Rehan Sengupta,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2137,Karan Chatterjee,Karan Chatterjee,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2899,Anjali Bhattacharya,Anjali Bhattacharya,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1344,Karan Malhotra,Karan Malhotra,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1736,Kunal Nair,Kunal Nair,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2889,Preeti Dutta,Preeti Dutta,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2473,Rahul Kulkarni,Rahul Kulkarni,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1753,Ananya Dutta,Ananya Dutta,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2189,Kunal Chauhan,Kunal Chauhan,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2890,Bhaskar Infra Pvt Ltd,Bhaskar Infra Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2455,Arjun Bhardwaj,Arjun Bhardwaj,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2384,Kaveri Ventures LLP,Kaveri Ventures LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2369,Meera Ghosh,Meera Ghosh,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1787,Meridian Textiles Ltd,Meridian Textiles Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2460,Satpura Exports Ltd,Satpura Exports Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1401,Neha Chauhan,Neha Chauhan,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2946,Chandra Ventures Pvt Ltd,Chandra Ventures Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1062,Janak Metal India (Vishnoi Mangilal R),Janak Metal India (Vishnoi Mangilal R),B_FP_PAN_MISMATCH,0,NONE,none,1,Name matches a debarred entity but PAN differs -> different person,in-nse-deb-f09d3b48e90d498b7e513472ec762a6a377aa589
C1693,Rohan Dutta,Rohan Dutta,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1254,Anantara Industries Ltd,Anantara Industries Ltd,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1001,Shri Kalyan Saha,Shri Kalyan Saha,A_TRUE_SANCTION,1,HIGH,none,1,PAN exact-matches an active NSE/SEBI debarment,in-nse-deb-12d5477c757e6f25aaa0ccd3531dff497405b943
C1694,Anantara Infra India Pvt Ltd,Anantara Infra India Pvt Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2552,Anjali Rao,Anjali Rao,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1324,Deepak Malhotra,Deepak Malhotra,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2747,Rahul Nair,Rahul Nair,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2324,Swati Chatterjee,Swati Chatterjee,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C2281,Gaurav Dutta,Gaurav Dutta,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2264,Siddharth Bhardwaj,Siddharth Bhardwaj,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2350,Konark Ventures LLP,Konark Ventures LLP,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C2039,Aman Trivedi,Aman Trivedi,H_CLEAN,0,NONE,none,0,Not on any watchlist,
C1194,Shrimati Kevi Rangkau Zeliang,Shrimati Kevi Rangkau Zeliang,E_TRUE_RCA,1,EDD_LITE,none,1,Relative/close associate of a PEP (Sabha family graph),in-sansad-6bf457f064f94a2951cda0489392bd87715a0045
C1412,Satpura Capital Ltd,Satpura Capital Ltd,H_CLEAN,0,NONE,none,1,Not on any watchlist,
C1217,A.A. Shaikh,A. Shaikh,F_FP_UAPA_ALIAS,0,NONE,initials,1,Matches the bare UAPA alias 'A.A. Shaikh'. Single-token / common-name aliases must never trigger alone.,
C2492,Chandra Chemicals Pvt Ltd,Chandra Chemicals Pvt Ltd,H_CLEAN,0,NONE,none,0,Not on any watchlist,
