client_id,client_name,client_type,pan,country,sector,branch,onboarding_date,exposure_inr,last_kyc_refresh
C2236,Kaveri Textiles Pvt Ltd,Corporate,CFDCK9689L,IN,NBFC,Pune,2024-06-16,2415307,2025-11-24
C2126,Rohan Kulkarni,Individual,YYDPK5288A,IN,Commodities,Mumbai,2021-01-05,371291,2023-01-04
C1469,Karan Menon,Individual,,IN,Infrastructure,Mumbai,2019-01-07,1053307,2021-02-10
C1685,Varun Bhattacharya,Individual,AHAPB4987V,IN,Real Estate,Kolkata,2019-03-27,282530,2021-10-19
C1206,Abu Sumama,Individual,IEOPS9658K,IN,Import/Export,Mumbai,2020-03-23,14832286,2021-09-19
C2658,Meridian Holdings India Pvt Ltd,Corporate,AMECM8041K,IN,Pharma,Kolkata,2019-10-09,21428,2022-06-27
C2860,Anantara Enterprises India Pvt Ltd,Corporate,,IN,Pharma,Hyderabad,2020-12-24,3265217,2023-09-13
C1116,SOMNATH CHATTERJEE,Individual,YUDPC5980P,IN,Commodities,Mumbai,2020-07-15,1147165,2021-10-03
C2207,Satpura Infra Ltd,Corporate,,IN,Real Estate,Kolkata,2019-12-16,120959,2021-09-27
C1069,Vinodchandra Punjaram Joshi,Individual,,IN,Pharma,Hyderabad,2025-04-11,3740877,2028-03-20
C1419,Kunal Mehta,Individual,ZZPPM4353Q,IN,Commodities,Kolkata,2020-02-01,9379171,2022-02-18
C1597,Satpura Industries Pvt Ltd,Corporate,PRICS1668B,IN,Agri,Bengaluru,2022-03-09,25214166,2024-04-05
C1516,Ritu Reddy,Individual,EQLPR0276K,IN,Financial Services,Chennai,2024-09-27,6297679,2025-07-04
C1722,Rehan Kulkarni,Individual,NDWPK4463N,IN,Pharma,Pune,2022-08-03,208835,2024-05-20
C1405,Swati Reddy,Individual,QALPR1101Q,IN,Infrastructure,Kolkata,2020-12-05,183043,2021-08-20
C1949,Ritu Trivedi,Individual,SDFPT6368Y,IN,Financial Services,Ahmedabad,2021-12-27,1841104,2023-08-31
C1708,Vindhya Textiles Ltd,Corporate,HUJCV6556J,IN,NBFC,Bengaluru,2024-10-24,602055,2026-12-05
C2270,Nikhil Trivedi,Individual,SAAPT8960K,IN,Real Estate,Pune,2020-01-30,119855,2020-10-01
C1561,Sundara Textiles Ltd,Corporate,XIJCS0084J,IN,Infrastructure,Bengaluru,2019-08-06,214459,2021-09-13
C2849,Nilgiri Capital Pvt Ltd,Corporate,ZADCN4508Q,IN,Infrastructure,Chennai,2025-05-16,750937,2027-09-26
C1253,Sneha Bose,Individual,HGVPB2600Y,IN,IT Services,Bengaluru,2024-05-25,542739,2025-03-03
C1688,Nisha Joshi,Individual,NBPPJ4271U,IN,Commodities,Chennai,2021-03-14,311685,2022-10-22
C1343,Arjun Kulkarni,Individual,DXQPK4717Z,IN,Gems & Jewellery,Pune,2023-06-25,3083076,2024-10-02
C2525,Aman Bhardwaj,Individual,FLQPB2510S,IN,IT Services,Hyderabad,2020-09-07,5608300,2022-08-07
C3000,Aravali Logistics India Pvt Ltd,Corporate,QVOCA7253E,IN,Financial Services,Hyderabad,2023-04-27,3247687,2025-01-20
C2751,Sneha Sethi,Individual,FMIPS4679M,IN,Financial Services,Ahmedabad,2024-08-21,2546884,2025-10-15
C2991,Imran Ghosh,Individual,CNIPG1154O,IN,Real Estate,Chennai,2024-08-21,801746,2026-12-29
C1538,Rehan Pillai,Individual,HFYPP1399W,IN,Gems & Jewellery,Bengaluru,2022-01-31,1046701,2023-09-26
C1438,Shreya Bhatt,Individual,QMQPB9106Q,IN,Commodities,Delhi,2019-09-01,558186,2020-09-01
C1795,Chandra Exports India Pvt Ltd,Corporate,GOCCC3330O,IN,Financial Services,Pune,2025-01-15,1409018,2025-11-06
C2074,Siddharth Ghosh,Individual,SKGPG6584L,IN,Pharma,Chennai,2020-11-15,72314960,2021-06-21
C2973,Kavya Dutta,Individual,WGWPD9211O,IN,Real Estate,Kolkata,2020-03-09,3817997,2021-06-11
C2357,Vindhya Capital Ltd,Corporate,HKXCV2293L,IN,Pharma,Kolkata,2020-12-26,2291623,2023-02-06
C1073,SURESHS ARAN GPANINAIDU,Individual,VMNPG6770M,IN,IT Services,Chennai,2022-10-10,436304,2025-02-25
C2370,Swati Sethi,Individual,JUDPS2586L,IN,Infrastructure,Mumbai,2020-08-17,1127540,2022-02-01
C1873,Rahul Chatterjee,Individual,JJGPC0628F,IN,NBFC,Hyderabad,2019-05-29,15435271,2020-12-14
C1655,Meridian Chemicals Pvt Ltd,Corporate,ONTCM0627J,IN,Commodities,Bengaluru,2022-12-30,1098256,2024-02-08
C2225,Konark Logistics Pvt Ltd,Corporate,CUSCK1605Q,IN,Real Estate,Mumbai,2022-11-20,1287668,2025-11-01
C1553,Swati Vaidya,Individual,,IN,Import/Export,Chennai,2023-03-23,528882,2024-11-21
C2366,Isha Sengupta,Individual,WCRPS0504S,IN,IT Services,Pune,2024-03-29,1045354,2024-11-16
C2512,Konark Ventures Pvt Ltd,Corporate,VDHCK2673H,IN,Gems & Jewellery,Kolkata,2021-01-04,1462691,2022-03-09
C2073,Kavya Mehta,Individual,MBHPM4084F,IN,Gems & Jewellery,Bengaluru,2021-03-24,570777,2022-09-20
C2400,Kavya Menon,Individual,QTGPM1112D,IN,Pharma,Ahmedabad,2021-09-12,272216,2024-09-07
C2650,Kaveri Enterprises Ltd,Corporate,NMHCK0053L,IN,IT Services,Delhi,2021-10-19,10912643,2024-09-03
C2158,Aravali Logistics India Pvt Ltd,Corporate,HPHCA2909G,IN,Infrastructure,Mumbai,2022-11-06,10080095,2024-04-12
C2397,Aravali Industries India Pvt Ltd,Corporate,CUICA3213Y,IN,Commodities,Mumbai,2022-10-28,683020,2024-08-17
C2391,Neha Mehta,Individual,KQRPM2617Q,IN,Infrastructure,Chennai,2024-10-24,4313525,2025-07-08
C1534,Isha Chatterjee,Individual,PKLPC2341G,IN,Financial Services,Kolkata,2023-09-11,3434988,2026-08-14
C1998,Deepak Joshi,Individual,DXNPJ6085V,IN,NBFC,Delhi,2021-08-23,41323,2022-08-04
C2853,Kavya Rao,Individual,KNKPR0674N,IN,Pharma,Bengaluru,2024-07-14,669239,2025-08-23
C1778,Zoya Saxena,Individual,VEMPS5384C,IN,NBFC,Pune,2025-03-21,7285030,2027-02-14
C1487,Anjali Iyer,Individual,MEUPI1945T,IN,Import/Export,Kolkata,2019-04-02,129181,2019-11-03
C1533,Karan Bose,Individual,GEEPB8176C,IN,Pharma,Kolkata,2020-12-06,2363579,2022-01-03
C1954,Bhaskar Ventures India Pvt Ltd,Corporate,FYPCB2814B,IN,Agri,Chennai,2025-04-09,1598626,2027-08-07
C1710,Satpura Ventures LLP,Corporate,TWHCS7720T,IN,Agri,Pune,2023-03-09,606153,2026-01-30
C1050,HIGHBLUE SKY EMERGING MARKET FUND(NOW KNOWN AS EMMERGING MARKET OPPORTUNITIES FUND),Corporate,,IN,Real Estate,Pune,2021-09-25,1544285,2022-11-23
C1022,MOHAMED RIAZ ANSARI,Individual,,IN,Real Estate,Hyderabad,2022-08-16,1675007,2023-08-24
C2520,Meridian Industries Ltd,Corporate,JZGCM1630Y,IN,IT Services,Mumbai,2021-10-19,2123843,2024-05-11
C1257,Sneha Reddy,Individual,RSLPR4140W,IN,NBFC,Hyderabad,2022-02-25,1343978,2022-12-11
C1877,Rohan Sethi,Individual,VRDPS3845L,IN,Agri,Kolkata,2019-09-18,6464887,2020-11-18
C2066,Swati Kulkarni,Individual,,IN,Infrastructure,Hyderabad,2019-05-21,2072249,2021-02-07
C1592,Sanjay Chatterjee,Individual,FQDPC9625H,IN,Import/Export,Chennai,2019-08-05,273710,2022-05-18
C2912,Konark Holdings Pvt Ltd,Corporate,PXRCK9161I,IN,Real Estate,Hyderabad,2025-01-16,169423,2027-04-17
C2604,Satpura Chemicals Pvt Ltd,Corporate,KORCS4478I,IN,Gems & Jewellery,Hyderabad,2020-09-27,192522,2021-09-09
C2212,Neha Pillai,Individual,MXEPP6190W,IN,Import/Export,Chennai,2024-04-07,5558833,2024-12-09
C2776,Zoya Iyer,Individual,QJQPI7406E,IN,NBFC,Pune,2024-10-23,13453290,2025-10-23
C2024,Anantara Enterprises Ltd,Corporate,TWHCA3281E,IN,Infrastructure,Delhi,2020-06-19,300191,2021-02-23
C2367,Ananya Bhardwaj,Individual,CWYPB8455W,IN,Commodities,Chennai,2020-07-07,2762778,2021-08-18
C1678,Anjali Sethi,Individual,XKVPS5724J,IN,Pharma,Kolkata,2023-06-26,252503,2026-02-05
C1165,"Naik, Shriad Yesso",Individual,VQOPN9820D,IN,Commodities,Ahmedabad,2019-03-14,866098,2019-11-05
C1932,Isha Rao,Individual,UQZPR4440H,IN,Agri,Kolkata,2020-05-01,1044463,2021-10-11
C2104,Nisha Malhotra,Individual,PPGPM4578M,IN,Financial Services,Ahmedabad,2024-09-23,3740003,2025-06-01
C2945,Kaveri Infra Ltd,Corporate,,IN,Real Estate,Chennai,2021-08-15,5498322,2023-04-21
C2317,Ritu Chauhan,Individual,NIQPC5945Z,IN,Financial Services,Pune,2023-05-28,1355536,2024-03-04
C1713,Zenith Enterprises Ltd,Corporate,ZRECZ8433V,IN,Financial Services,Ahmedabad,2020-02-07,5666207,2022-04-15
C1878,Tanvi Saxena,Individual,AUXPS8742P,IN,Real Estate,Kolkata,2023-12-04,1510381,2024-06-30
C2949,Zoya Nair,Individual,WLYPN6058V,IN,IT Services,Ahmedabad,2023-08-24,367768,2024-12-19
C1600,Konark Infra India Pvt Ltd,Corporate,,IN,Real Estate,Delhi,2019-04-25,3284410,2020-11-04
C1251,Kaveri Chemicals LLP,Corporate,,IN,Import/Export,Kolkata,2021-06-08,2628197,2023-04-10
C2708,Vindhya Logistics Ltd,Corporate,,IN,IT Services,Chennai,2024-03-04,1898779,2024-11-09
C2480,Anantara Capital LLP,Corporate,HJPCA5935O,IN,IT Services,Bengaluru,2019-01-08,1621556,2021-12-11
C1987,Shreya Bhatt,Individual,ALBPB5969T,IN,Commodities,Pune,2022-05-04,4238154,2023-10-01
C2999,Chandra Holdings LLP,Corporate,OZECC2955O,IN,IT Services,Ahmedabad,2025-03-18,3209538,2026-02-01
C1291,Chandra Exports LLP,Corporate,MXLCC0376Y,IN,IT Services,Kolkata,2022-02-15,7578564,2022-09-13
C1376,Vindhya Exports India Pvt Ltd,Corporate,,IN,Pharma,Ahmedabad,2023-06-02,6258007,2025-06-09
C1172,Vijay Kumar Hansdak,Individual,POTPH3741E,IN,Commodities,Chennai,2024-03-16,830738,2027-01-22
C2627,Tanvi Sengupta,Individual,IRTPS2257N,IN,Financial Services,Hyderabad,2021-08-13,2442907,2023-06-28
C2310,Satpura Exports Ltd,Corporate,OIFCS0395N,IN,Import/Export,Pune,2023-05-12,13129327,2024-01-09
C2332,Konark Textiles Pvt Ltd,Corporate,,IN,Import/Export,Pune,2021-02-24,545737,2022-12-02
C2534,Zenith Logistics Ltd,Corporate,DHYCZ2099Q,IN,Pharma,Kolkata,2019-10-13,136835,2021-12-14
C2994,Pooja Mehta,Individual,NTZPM6766K,IN,Infrastructure,Kolkata,2023-07-04,4888530,2025-01-05
C1816,Ritu Joshi,Individual,HARPJ4344H,IN,IT Services,Chennai,2019-09-18,1773028,2022-04-20
C2371,Gaurav Sethi,Individual,MHPPS6601C,IN,IT Services,Bengaluru,2020-04-02,1911589,2022-05-04
C2745,Anjali Bhattacharya,Individual,GPHPB9271P,IN,Import/Export,Kolkata,2021-02-16,5704649,2023-08-13
C1104,Pritiben Popatbhai Parmar,Individual,OXTPP0837R,IN,IT Services,Hyderabad,2022-12-24,774388,2025-06-20
C1978,Nikhil Chauhan,Individual,DUZPC0169A,IN,IT Services,Kolkata,2021-02-18,1181228,2023-03-31
C1042,G. Ltd,Corporate,,IN,IT Services,Bengaluru,2022-07-20,276710,2025-03-24
C1484,Vindhya Enterprises Pvt Ltd,Corporate,ZPVCV6231Q,IN,Gems & Jewellery,Chennai,2022-03-08,5921367,2023-08-14
C2951,Meridian Logistics Pvt Ltd,Corporate,UQTCM1410V,IN,Import/Export,Mumbai,2025-05-02,598910,2026-04-24
C2570,Rohan Deshmukh,Individual,,IN,IT Services,Bengaluru,2023-01-02,545687,2024-01-10
C2489,Nilgiri Exports LLP,Corporate,QSSCN9422Z,IN,Real Estate,Kolkata,2019-10-06,2484019,2022-05-01
C2947,Arjun Rao,Individual,VEXPR2972B,IN,Commodities,Mumbai,2022-12-14,1282438,2023-10-06
C2942,Zenith Holdings Ltd,Corporate,UYWCZ4828J,IN,Commodities,Ahmedabad,2024-10-02,256094,2025-04-22
C2043,Kaveri Logistics India Pvt Ltd,Corporate,HPNCK7796P,IN,Commodities,Ahmedabad,2022-02-14,4536858,2022-10-26
C2291,Karan Joshi,Individual,,IN,Financial Services,Delhi,2023-02-07,1099604,2025-05-24
C2045,Vindhya Infra Pvt Ltd,Corporate,SKUCV0358A,IN,Gems & Jewellery,Ahmedabad,2024-04-10,6548293,2025-08-20
C2083,Nilgiri Exports India Pvt Ltd,Corporate,,IN,Pharma,Ahmedabad,2021-03-25,1655185,2021-11-12
C2418,Gaurav Reddy,Individual,BWPPR2479G,IN,Pharma,Hyderabad,2020-10-01,6639938,2022-07-20
C1560,Aravali Industries Pvt Ltd,Corporate,MABCA8355T,IN,Infrastructure,Hyderabad,2020-11-26,4734743,2021-09-07
C2917,Kunal Malhotra,Individual,VJPPM0744D,IN,Commodities,Delhi,2020-09-27,292747,2022-03-19
C2276,Tanvi Saxena,Individual,EJJPS1052W,IN,Infrastructure,Pune,2020-05-20,1193485,2023-03-03
C2502,Vindhya Logistics India Pvt Ltd,Corporate,EAJCV0766T,IN,Financial Services,Kolkata,2022-12-12,45584437,2023-10-22
C2611,Tanvi Mehta,Individual,RFRPM7915X,IN,Real Estate,Bengaluru,2021-05-14,1470339,2022-05-02
C2968,Pooja Joshi,Individual,,IN,IT Services,Hyderabad,2021-08-25,1732426,2022-03-20
C2152,Sneha Sengupta,Individual,MZIPS3493O,IN,Infrastructure,Mumbai,2022-11-20,947710,2024-05-21
C1163,"तिवारी, श्री प्रमोद",Individual,CUZPप9594T,IN,Real Estate,Mumbai,2022-04-30,414138,2024-02-10
C1732,Chandra Chemicals India Pvt Ltd,Corporate,IQRCC2541P,IN,Gems & Jewellery,Ahmedabad,2020-11-09,3840609,2022-12-13
C1711,Vindhya Enterprises India Pvt Ltd,Corporate,EGHCV6266J,IN,IT Services,Bengaluru,2024-12-01,19381952,2027-08-20
C1294,Rahul Malhotra,Individual,AKTPM0733T,IN,Real Estate,Bengaluru,2019-08-02,1854494,2021-05-15
C1119,Mr. D. Ravi Kumar,Individual,BVWPK5372A,IN,Commodities,Bengaluru,2019-08-28,1981375,2022-04-17
C1544,Ananya Reddy,Individual,,IN,Pharma,Mumbai,2020-05-24,13482420,2023-01-15
C2997,Varun Pillai,Individual,DRNPP8699D,IN,Real Estate,Pune,2025-02-05,3896773,2026-04-11
C2716,Rahul Rao,Individual,PBHPR6354S,IN,Commodities,Delhi,2022-10-02,2792754,2024-12-06
C2299,Rahul Reddy,Individual,NMBPR4560L,IN,Pharma,Bengaluru,2019-03-30,7275381,2022-03-31
C1598,Sundara Holdings India Pvt Ltd,Corporate,,IN,Real Estate,Delhi,2020-12-07,11268566,2023-02-24
C1665,Divya Nair,Individual,,IN,Commodities,Chennai,2024-11-12,1137096,2027-04-08
C1863,Rehan Sengupta,Individual,RGTPS5563N,IN,Pharma,Bengaluru,2021-03-08,46693130,2024-01-12
C2440,Konark Exports Pvt Ltd,Corporate,MWWCK1215R,IN,Real Estate,Bengaluru,2023-05-20,2644832,2025-08-22
C2205,Ananya Malhotra,Individual,WZYPM3444N,IN,Agri,Kolkata,2025-05-19,3486456,2027-04-04
C2555,Chandra Logistics Ltd,Corporate,NDOCC5815H,IN,IT Services,Ahmedabad,2024-09-05,27412880,2026-03-05
C1748,Priya Pillai,Individual,,IN,Infrastructure,Bengaluru,2024-05-24,1818046,2026-11-11
C1789,Manav Mehta,Individual,BKOPM0110H,IN,Import/Export,Chennai,2021-07-30,207814,2023-09-24
C2215,Kavya Rao,Individual,HOZPR1514R,IN,Financial Services,Chennai,2019-11-15,1564225,2021-10-03
C1037,Mr. Vishal Anaji Girkar,Individual,BAHPG8679M,IN,Gems & Jewellery,Ahmedabad,2021-05-13,1575104,2022-01-02
C1881,Vindhya Chemicals LLP,Corporate,LWHCV0585Y,IN,IT Services,Chennai,2024-06-04,4233696,2025-10-12
C1220,Dr. Sultan Kulkarni,Individual,PGJPK1639F,IN,Infrastructure,Ahmedabad,2019-02-15,13066665,2019-11-21
C2953,Shreya Bhattacharya,Individual,EEFPB1596J,IN,Pharma,Bengaluru,2023-06-03,1698245,2025-05-24
C2855,Nikhil Saxena,Individual,HQPPS1441G,IN,Agri,Hyderabad,2025-01-13,400563,2027-07-04
C2967,Gaurav Vaidya,Individual,RPDPV9640Z,IN,IT Services,Ahmedabad,2025-06-23,926258,2027-09-30
C2681,Aravali Holdings Pvt Ltd,Corporate,XZBCA6365J,IN,Infrastructure,Kolkata,2020-10-15,4230045,2021-06-14
C1862,Nilgiri Industries Ltd,Corporate,HVICN9375V,IN,Gems & Jewellery,Chennai,2021-08-11,256078,2022-06-03
C1870,Shreya Deshmukh,Individual,QAJPD2583P,IN,Financial Services,Pune,2024-04-21,5305702,2025-03-13
C1059,Mr. Mukesh Chauradiya,Individual,,IN,Import/Export,Mumbai,2023-07-23,3000333,2026-04-04
C1605,Sundara Industries Pvt Ltd,Corporate,OLXCS9651O,IN,NBFC,Delhi,2023-06-24,11103675,2025-05-04
C1186,Shrimati Ram Sumarni Jain,Individual,SAPPJ8343H,IN,Import/Export,Bengaluru,2023-04-24,421875,2026-01-12
C1287,Satpura Logistics Pvt Ltd,Corporate,QCJCS0602B,IN,Financial Services,Kolkata,2021-02-27,616808,2023-10-15
C2312,Vindhya Enterprises LLP,Corporate,RWDCV7121L,IN,Gems & Jewellery,Ahmedabad,2024-09-08,1742952,2025-05-31
C2698,Kaveri Textiles Pvt Ltd,Corporate,QLHCK6127A,IN,Agri,Ahmedabad,2021-02-01,2244747,2023-03-26
C2809,Isha Dutta,Individual,QAQPD4520G,IN,Agri,Bengaluru,2023-01-06,664211,2024-10-29
C2464,Nilgiri Holdings India Pvt Ltd,Corporate,XVJCN1196U,IN,NBFC,Chennai,2022-06-30,293500,2024-05-19
C2452,Kaveri Enterprises India Pvt Ltd,Corporate,UTQCK7805G,IN,Commodities,Mumbai,2020-10-08,5528232,2022-04-30
C1505,Satpura Infra India Pvt Ltd,Corporate,AYSCS7209U,IN,Financial Services,Mumbai,2022-02-12,774239,2023-04-21
C1875,Vindhya Chemicals LLP,Corporate,JAUCV2052X,IN,Agri,Mumbai,2023-10-15,104566,2026-02-15
C2560,Bhaskar Industries LLP,Corporate,,IN,IT Services,Chennai,2022-12-18,1197916,2025-10-26
C1512,Deepak Malhotra,Individual,,IN,Import/Export,Mumbai,2025-04-13,2609938,2028-01-07
C1130,K C Pallani Shamy,Individual,JYOPS7755I,IN,Commodities,Kolkata,2019-02-12,869412,2021-08-07
C2462,Bhaskar Holdings LLP,Corporate,XVLCB9026A,IN,Gems & Jewellery,Mumbai,2020-12-05,252470,2022-12-22
C1502,Imran Mehta,Individual,KAFPM0731G,IN,Commodities,Pune,2019-07-27,1605285,2022-03-11
C2894,Aman Bhattacharya,Individual,SVLPB7395L,IN,Commodities,Ahmedabad,2024-08-03,15409498,2027-02-27
C2728,Aman Ghosh,Individual,,IN,Gems & Jewellery,Delhi,2019-04-24,1023294,2021-01-31
C2553,Varun Mehta,Individual,,IN,Agri,Delhi,2022-04-23,4795489,2025-04-04
C2533,Shreya Rao,Individual,RNLPR6984V,IN,Agri,Ahmedabad,2023-06-26,2163006,2025-07-10
C2412,Satpura Infra LLP,Corporate,,IN,Agri,Hyderabad,2022-08-05,1215738,2023-09-03
C1018,"Patel, Veena Jitendra",Individual,AKEPP3225A,IN,Agri,Pune,2023-12-23,1107890,2025-06-11
C2718,Meridian Capital India Pvt Ltd,Corporate,,IN,Infrastructure,Mumbai,2022-10-04,19184830,2025-09-16
C2960,Kavya Reddy,Individual,VUOPR1636I,IN,Agri,Hyderabad,2021-08-19,5727115,2023-09-06
C1760,Satpura Infra India Pvt Ltd,Corporate,NQACS1865W,IN,Real Estate,Mumbai,2022-04-12,2305112,2023-10-03
C2676,Kaveri Industries LLP,Corporate,XXCCK3901D,IN,Financial Services,Chennai,2024-04-29,2270938,2025-06-23
C2094,Aravali Enterprises India Pvt Ltd,Corporate,DWGCA5225D,IN,IT Services,Bengaluru,2020-09-01,757079,2023-04-02
C1482,Arjun Rao,Individual,,IN,Infrastructure,Ahmedabad,2020-01-14,3462272,2021-11-29
C2109,Kaveri Industries India Pvt Ltd,Corporate,,IN,Financial Services,Mumbai,2025-01-21,208440,2027-11-02
C1219,S. O. Anzar,Individual,,IN,Commodities,Delhi,2024-04-19,484665,2026-04-03
C2507,Gaurav Sethi,Individual,TXKPS8974I,IN,Import/Export,Ahmedabad,2025-05-23,8025721,2026-09-29
C2688,Tanvi Nair,Individual,WURPN6554Q,IN,IT Services,Pune,2019-10-08,688994,2020-08-01
C1623,Konark Enterprises Ltd,Corporate,OPZCK7006B,IN,Infrastructure,Delhi,2019-06-29,863051,2020-02-26
C1589,Aravali Chemicals LLP,Corporate,AQKCA3900N,IN,Commodities,Kolkata,2021-07-15,1149910,2022-09-07
C2314,Rehan Rao,Individual,SCMPR3232A,IN,Gems & Jewellery,Kolkata,2019-12-18,5833669,2020-10-03
C2111,Karan Chauhan,Individual,,IN,NBFC,Delhi,2025-07-28,979254,2027-12-07
C2744,Rohan Sengupta,Individual,HPHPS1640D,IN,Import/Export,Mumbai,2020-06-22,1459474,2022-03-21
C2004,Deepak Trivedi,Individual,VJGPT2714Q,IN,Agri,Delhi,2022-08-11,2115850,2025-03-05
C2192,Nisha Sethi,Individual,BCIPS9901X,IN,NBFC,Delhi,2019-10-17,161562,2021-02-10
C1351,Sanjay Vaidya,Individual,,IN,NBFC,Mumbai,2025-03-12,4989074,2026-03-02
C2213,Chandra Infra India Pvt Ltd,Corporate,CETCC8651H,IN,Financial Services,Mumbai,2025-01-15,1353262,2026-01-20
C2135,Arjun Menon,Individual,IYPPM2664D,IN,Commodities,Kolkata,2022-03-13,15256276,2023-02-18
C1029,Biswajit Chakarborty,Individual,ABWPC5031E,IN,Import/Export,Chennai,2024-04-13,2543027,2026-06-30
C2683,Meridian Industries India Pvt Ltd,Corporate,KWACM2695N,IN,Agri,Delhi,2021-06-23,2527317,2022-03-28
C1943,Satpura Chemicals Pvt Ltd,Corporate,DJICS3254K,IN,Import/Export,Bengaluru,2021-07-08,2373067,2023-05-09
C1326,Vindhya Holdings LLP,Corporate,WTPCV4188E,IN,Import/Export,Hyderabad,2025-05-16,99435,2027-09-11
C1774,Zoya Ghosh,Individual,,IN,Import/Export,Chennai,2022-12-06,1380893,2023-10-04
C1002,J. J. PATEL,Individual,AIJPP3326R,IN,Agri,Mumbai,2024-05-12,1479710,2025-03-13
C2773,Kaveri Holdings LLP,Corporate,JSDCK1757L,IN,Financial Services,Kolkata,2022-01-27,537169,2023-12-07
C2671,Zoya Chauhan,Individual,PIGPC5975I,IN,IT Services,Bengaluru,2020-12-09,43695,2022-05-14
C1034,S. A. Maiti,Individual,ANPPM8071M,IN,Infrastructure,Pune,2020-07-13,2875063,2023-06-30
C1909,Harsh Sethi,Individual,MOZPS3065Z,IN,Gems & Jewellery,Delhi,2023-04-05,1195898,2025-02-16
C2813,Anjali Deshmukh,Individual,DQNPD3126D,IN,NBFC,Kolkata,2023-06-06,6604811,2024-11-06
C2342,Chandra Infra Ltd,Corporate,FWICC9788H,IN,Agri,Mumbai,2019-07-19,9505200,2021-12-25
C2518,Chandra Enterprises Ltd,Corporate,NASCC9291R,IN,Agri,Bengaluru,2021-08-13,811534,2024-06-20
C1133,Shri Sunil Kumar Singh,Individual,QRDPS5060F,IN,Pharma,Pune,2024-06-30,2132836,2026-06-12
C1394,Imran Chatterjee,Individual,MPOPC8257F,IN,Financial Services,Hyderabad,2024-02-07,765385,2025-04-06
C1850,Siddharth Vaidya,Individual,XQQPV7465Q,IN,Agri,Mumbai,2021-06-03,4324987,2023-10-05
C1801,Tanvi Ghosh,Individual,,IN,Real Estate,Delhi,2020-10-23,12926566,2022-12-06
C2067,Rahul Trivedi,Individual,RCRPT9175T,IN,Agri,Ahmedabad,2024-04-24,2895660,2025-03-24
C1980,Swati Bhattacharya,Individual,HZCPB0743L,IN,Pharma,Pune,2021-07-03,468341,2022-11-21
C1644,Meridian Exports LLP,Corporate,BPLCM7560V,IN,Gems & Jewellery,Chennai,2024-10-29,2344494,2025-09-16
C1359,Sanjay Deshmukh,Individual,CGHPD2274L,IN,IT Services,Kolkata,2021-08-08,109083,2024-01-07
C1461,Ananya Bhardwaj,Individual,WEYPB5132X,IN,Financial Services,Kolkata,2025-05-22,601876,2027-10-19
C2138,Aravali Textiles India Pvt Ltd,Corporate,CXICA7697Q,IN,IT Services,Bengaluru,2023-07-05,2875530,2024-05-03
C2554,Anjali Trivedi,Individual,ZGAPT6923Y,IN,Pharma,Delhi,2025-06-07,75086842,2027-07-11
C2191,Ritu Pillai,Individual,LHXPP5402H,IN,Commodities,Chennai,2024-01-14,772750,2025-12-21
C2976,Tanvi Chatterjee,Individual,,IN,Import/Export,Kolkata,2021-01-11,7816945,2023-09-17
C2128,Siddharth Bhatt,Individual,,IN,Agri,Delhi,2019-08-24,446519,2020-04-17
C1973,Satpura Infra Pvt Ltd,Corporate,DGICS5524B,IN,Real Estate,Pune,2024-06-02,18792155,2025-04-28
C1215,Ashaq Moulvi,Individual,DTHPM1007L,IN,IT Services,Chennai,2025-04-30,4735561,2026-08-21
C2344,Karan Bhardwaj,Individual,,IN,Financial Services,Kolkata,2020-02-05,4160506,2021-10-23
C2022,Gaurav Reddy,Individual,EIBPR6443E,IN,NBFC,Bengaluru,2025-05-18,650809,2027-12-04
C2450,Rahul Chauhan,Individual,KWQPC0206U,IN,Infrastructure,Delhi,2023-07-04,4861464,2025-11-15
C2328,Kaveri Chemicals Ltd,Corporate,OKQCK5325P,IN,Import/Export,Delhi,2025-07-10,4694312,2027-10-31
C1017,M. I. L. J. Jeyaraaj,Individual,ACUPJ0102E,IN,Real Estate,Delhi,2023-01-24,1093926,2025-02-05
C2437,Karan Rao,Individual,JSHPR0339L,IN,Import/Export,Delhi,2022-08-26,8968271,2025-06-26
C2648,Vindhya Holdings LLP,Corporate,RFGCV7715D,IN,Agri,Delhi,2019-04-06,580510,2021-09-10
C1731,Nisha Deshmukh,Individual,,IN,Pharma,Chennai,2022-02-04,2100880,2024-07-26
C2768,Nisha Deshmukh,Individual,ZPBPD6765Z,IN,Agri,Pune,2022-03-17,3559760,2023-06-03
C1758,Ananya Deshmukh,Individual,,IN,Agri,Mumbai,2023-05-23,2941135,2026-02-26
C2847,Zenith Textiles Ltd,Corporate,NKZCZ8440R,IN,Infrastructure,Chennai,2020-08-08,855671,2022-06-03
C2249,Swati Sethi,Individual,QUNPS1529K,IN,IT Services,Delhi,2023-11-20,405742,2025-11-22
C2928,Vindhya Logistics Pvt Ltd,Corporate,DFSCV1856W,IN,IT Services,Hyderabad,2022-11-28,2009870,2025-05-07
C2622,Zenith Holdings LLP,Corporate,,IN,Financial Services,Bengaluru,2022-05-23,774060,2023-10-27
C1006,Shri Basant Kumar Singh,Individual,BAXPS9686L,IN,Pharma,Ahmedabad,2021-09-30,4606739,2024-01-09
C1513,Ananya Sengupta,Individual,,IN,Infrastructure,Mumbai,2022-05-13,1275711,2023-05-15
